Timestamp(ms) actualVelocity_1 actualVelocity_2 v_target_mobile asserv.v_mobile asserv.alpha targetVelocity_1 targetVelocity_2 x initial_x asserv.target_x h_triangle L1 L2 
137090 -25 231 -0.10000000149011612 -0.10511822253465652 0.95269942283630371 -40 130 0.35676026344299316 1.4999902248382568 0.30000001192092896 1.5575133562088013 1.5978502035140991 2.2640857696533203
137110 -52 55 -0.10000000149011612 -0.022263042628765106 0.95359641313552856 -40 130 0.35568386316299438 1.4999902248382568 0.30000001192092896 1.5571877956390381 1.5972927808761597 2.2646431922912598
137130 -41 243 -0.10000000149011612 -0.046307127922773361 0.95359641313552856 -40 130 0.35568386316299438 1.4999902248382568 0.30000001192092896 1.5571877956390381 1.5972927808761597 2.2646431922912598
137150 -14 68 -0.10000000149011612 -0.03651138022542 0.95412272214889526 -40 130 0.35505229234695435 1.4999902248382568 0.30000001192092896 1.5573315620422363 1.5972927808761597 2.2652008533477783
137170 -25 199 -0.10000000149011612 -0.012467300519347191 0.95412272214889526 -40 130 0.35505229234695435 1.4999902248382568 0.30000001192092896 1.5573315620422363 1.5972927808761597 2.2652008533477783
137190 -117 42 -0.10000000149011612 -0.022263042628765106 0.95464915037155151 -40 130 0.35442060232162476 1.4999902248382568 0.30000001192092896 1.5574758052825928 1.5972927808761597 2.2657585144042969
137210 -21 228 -0.10000000149011612 -0.10419103503227234 0.95464915037155151 -40 130 0.35442060232162476 1.4999902248382568 0.30000001192092896 1.5574758052825928 1.5972927808761597 2.2657585144042969
137230 -37 52 -0.10000000149011612 -0.018694425001740456 0.95554631948471069 -40 130 0.35334396362304688 1.4999902248382568 0.30000001192092896 1.5571486949920654 1.5967353582382202 2.2663159370422363
137250 -45 174 -0.10000000149011612 -0.032937798649072647 0.95554631948471069 -40 130 0.35334396362304688 1.4999902248382568 0.30000001192092896 1.5571486949920654 1.5967353582382202 2.2663159370422363
137270 -7 64 -0.10000000149011612 -0.040059488266706467 0.95607274770736694 -40 130 0.35271227359771729 1.4999902248382568 0.30000001192092896 1.5572919845581055 1.5967353582382202 2.2668733596801758
137290 -14 141 -0.10000000149011612 -0.0062314756214618683 0.95607274770736694 -40 130 0.35271227359771729 1.4999902248382568 0.30000001192092896 1.5572919845581055 1.5967353582382202 2.2668733596801758
137310 -27 70 -0.10000000149011612 -0.012462948448956013 0.95659959316253662 -40 130 0.35208010673522949 1.4999902248382568 0.30000001192092896 1.5574346780776978 1.5967353582382202 2.2674310207366943
137330 -159 158 -0.10000000149011612 -0.024035686627030373 0.95659959316253662 -40 130 0.35208010673522949 1.4999902248382568 0.30000001192092896 1.5574346780776978 1.5967353582382202 2.2674310207366943
137350 -35 73 -0.10000000149011612 -0.14149408042430878 0.95749729871749878 -39 130 0.35100287199020386 1.4999902248382568 0.30000001192092896 1.5571064949035645 1.5961776971817017 2.2679884433746338
137370 -80 140 -0.10000000149011612 -0.031146496534347534 0.95749729871749878 -39 130 0.35100287199020386 1.4999902248382568 0.30000001192092896 1.5571064949035645 1.5961776971817017 2.2679884433746338
137390 -6 107 -0.10000000149011612 -0.071191996335983276 0.95802408456802368 -39 130 0.35037070512771606 1.4999902248382568 0.30000001192092896 1.5572488307952881 1.5961776971817017 2.2685458660125732
137410 -18 125 -0.10000000149011612 -0.0053393994458019733 0.95802408456802368 -39 130 0.35037070512771606 1.4999902248382568 0.30000001192092896 1.5572488307952881 1.5961776971817017 2.2685458660125732
137430 -40 94 -0.10000000149011612 -0.016018195077776909 0.958551287651062 -39 130 0.34973806142807007 1.4999902248382568 0.30000001192092896 1.5573906898498535 1.5961776971817017 2.2691035270690918
137450 -44 138 -0.10000000149011612 -0.035595986992120743 0.958551287651062 -39 130 0.34973806142807007 1.4999902248382568 0.30000001192092896 1.5573906898498535 1.5961776971817017 2.2691035270690918
137470 -16 147 -0.10000000149011612 -0.039141915738582611 0.959449052810669 -39 131 0.34866076707839966 1.4999902248382568 0.30000001192092896 1.5570610761642456 1.5956202745437622 2.2696609497070313
137490 -62 116 -0.10000000149011612 -0.014233424328267574 0.959449052810669 -39 131 0.34866076707839966 1.4999902248382568 0.30000001192092896 1.5570610761642456 1.5956202745437622 2.2696609497070313
137510 -28 182 -0.10000000149011612 -0.055154528468847275 0.9599764347076416 -39 131 0.34802788496017456 1.4999902248382568 0.30000001192092896 1.557202935218811 1.5956202745437622 2.27021861076355
137530 -8 112 -0.10000000149011612 -0.02490849606692791 0.9599764347076416 -39 131 0.34802788496017456 1.4999902248382568 0.30000001192092896 1.557202935218811 1.5956202745437622 2.27021861076355
137550 -18 205 -0.10000000149011612 -0.0071167121641337872 0.96050405502319336 -39 131 0.34739476442337036 1.4999902248382568 0.30000001192092896 1.5573439598083496 1.5956202745437622 2.2707762718200684
137570 -70 69 -0.10000000149011612 -0.016012601554393768 0.96050405502319336 -39 131 0.34739476442337036 1.4999902248382568 0.30000001192092896 1.5573439598083496 1.5956202745437622 2.2707762718200684
137590 -17 230 -0.10000000149011612 -0.062271237373352051 0.961031436920166 -39 131 0.34676188230514526 1.4999902248382568 0.30000001192092896 1.5574851036071777 1.5956202745437622 2.2713336944580078
137610 -25 84 -0.10000000149011612 -0.01511772908270359 0.96192961931228638 -39 131 0.34568411111831665 1.4999902248382568 0.30000001192092896 1.557153582572937 1.5950628519058228 2.2718911170959473
137630 -73 222 -0.10000000149011612 -0.022231953218579292 0.96192961931228638 -39 131 0.34568411111831665 1.4999902248382568 0.30000001192092896 1.557153582572937 1.5950628519058228 2.2718911170959473
137650 -10 40 -0.10000000149011612 -0.064917325973510742 0.96245759725570679 -39 131 0.34505051374435425 1.4999902248382568 0.30000001192092896 1.557294487953186 1.5950628519058228 2.2724487781524658
137670 -13 231 -0.10000000149011612 -0.0088927838951349258 0.96245759725570679 -39 131 0.34505051374435425 1.4999902248382568 0.30000001192092896 1.557294487953186 1.5950628519058228 2.2724487781524658
137690 -27 54 -0.10000000149011612 -0.011560619808733463 0.96298551559448242 -39 131 0.3444170355796814 1.4999902248382568 0.30000001192092896 1.5574346780776978 1.5950628519058228 2.2730062007904053
137710 -126 173 -0.10000000149011612 -0.024010514840483665 0.96298551559448242 -39 131 0.3444170355796814 1.4999902248382568 0.30000001192092896 1.5574346780776978 1.5950628519058228 2.2730062007904053
137730 -32 61 -0.10000000149011612 -0.11200988292694092 0.96388405561447144 -39 131 0.34333878755569458 1.4999902248382568 0.30000001192092896 1.5571013689041138 1.5945051908493042 2.2735636234283447
137750 -72 147 -0.10000000149011612 -0.028446953743696213 0.96388405561447144 -39 131 0.34333878755569458 1.4999902248382568 0.30000001192092896 1.5571013689041138 1.5945051908493042 2.2735636234283447
137770 -8 68 -0.10000000149011612 -0.064005665481090546 0.96441233158111572 -39 131 0.34270483255386353 1.4999902248382568 0.30000001192092896 1.5572414398193359 1.5945051908493042 2.2741212844848633
137790 -10 159 -0.10000000149011612 -0.00711174076423049 0.96441233158111572 -39 131 0.34270483255386353 1.4999902248382568 0.30000001192092896 1.5572414398193359 1.5945051908493042 2.2741212844848633
137810 -25 75 -0.10000000149011612 -0.0088896742090582848 0.96494066715240479 -38 131 0.34207087755203247 1.4999902248382568 0.30000001192092896 1.5573807954788208 1.5945051908493042 2.2746787071228027
137830 -86 142 -0.10000000149011612 -0.022224187850952148 0.96494066715240479 -38 131 0.34207087755203247 1.4999902248382568 0.30000001192092896 1.5573807954788208 1.5945051908493042 2.2746787071228027
137850 -12 116 -0.10000000149011612 -0.07645118236541748 0.965469241142273 -38 131 0.34143656492233276 1.4999902248382568 0.30000001192092896 1.5575195550918579 1.5945051908493042 2.2752363681793213
137870 -46 121 -0.10000000149011612 -0.010663879103958607 0.96583962440490723 -38 131 0.34099215269088745 1.4999902248382568 0.30000001192092896 1.5570464134216309 1.5939476490020752 2.2752363681793213
137890 -50 108 -0.10000000149011612 -0.040878187865018845 0.96636831760406494 -38 131 0.34035772085189819 1.4999902248382568 0.30000001192092896 1.5571848154067993 1.5939476490020752 2.27579402923584
137910 -11 148 -0.10000000149011612 -0.044432815164327621 0.96636831760406494 -38 131 0.34035772085189819 1.4999902248382568 0.30000001192092896 1.5571848154067993 1.5939476490020752 2.27579402923584
137930 -16 168 -0.10000000149011612 -0.0097752241417765617 0.96689701080322266 -38 131 0.33972328901290894 1.4999902248382568 0.30000001192092896 1.5573240518569946 1.5939476490020752 2.2763514518737793
137950 -65 100 -0.10000000149011612 -0.014218508265912533 0.96689701080322266 -38 131 0.33972328901290894 1.4999902248382568 0.30000001192092896 1.5573240518569946 1.5939476490020752 2.2763514518737793
137970 -23 218 -0.10000000149011612 -0.057762656360864639 0.96742582321166992 -38 131 0.33908873796463013 1.4999902248382568 0.30000001192092896 1.5574616193771362 1.5939476490020752 2.2769088745117188
137990 -21 88 -0.10000000149011612 -0.020431948825716972 0.96832495927810669 -38 131 0.338009774684906 1.4999902248382568 0.30000001192092896 1.5571258068084717 1.5933901071548462 2.2774662971496582
138010 -60 235 -0.10000000149011612 -0.018655259162187576 0.96832495927810669 -38 131 0.338009774684906 1.4999902248382568 0.30000001192092896 1.5571258068084717 1.5933901071548462 2.2774662971496582
138030 -31 56 -0.10000000149011612 -0.053300745785236359 0.96885412931442261 -38 131 0.337374746799469 1.4999902248382568 0.30000001192092896 1.5572638511657715 1.5933901071548462 2.2780239582061768
138050 -4 245 -0.10000000149011612 -0.0275387205183506 0.96885412931442261 -38 131 0.337374746799469 1.4999902248382568 0.30000001192092896 1.5572638511657715 1.5933901071548462 2.2780239582061768
138070 -20 60 -0.10000000149011612 -0.0035533830523490906 0.9693833589553833 -38 131 0.336739718914032 1.4999902248382568 0.30000001192092896 1.5574012994766235 1.5933901071548462 2.2785813808441162
138090 -49 191 -0.10000000149011612 -0.017766915261745453 0.9693833589553833 -38 131 0.336739718914032 1.4999902248382568 0.30000001192092896 1.5574012994766235 1.5933901071548462 2.2785813808441162
138110 -50 39 -0.10000000149011612 -0.043528944253921509 0.96991264820098877 -38 131 0.33610457181930542 1.4999902248382568 0.30000001192092896 1.5575385093688965 1.5933901071548462 2.2791388034820557
138130 -29 198 -0.10000000149011612 -0.044401735067367554 0.97028273344039917 -38 131 0.335660457611084 1.4999902248382568 0.30000001192092896 1.5570634603500366 1.5928325653076172 2.2791388034820557
138150 -77 56 -0.10000000149011612 -0.025753011927008629 0.97081232070922852 -38 131 0.33502495288848877 1.4999902248382568 0.30000001192092896 1.5572006702423096 1.5928325653076172 2.2796964645385742
138170 -12 155 -0.10000000149011612 -0.068378686904907227 0.97081232070922852 -38 131 0.33502495288848877 1.4999902248382568 0.30000001192092896 1.5572006702423096 1.5928325653076172 2.2796964645385742
138190 -20 73 -0.10000000149011612 -0.010656418278813362 0.97134190797805786 -38 131 0.33438944816589355 1.4999902248382568 0.30000001192092896 1.5573371648788452 1.5928325653076172 2.2802538871765137
138210 -47 137 -0.10000000149011612 -0.017760695889592171 0.97134190797805786 -38 131 0.33438944816589355 1.4999902248382568 0.30000001192092896 1.5573371648788452 1.5928325653076172 2.2802538871765137
138230 -29 88 -0.10000000149011612 -0.0417376384139061 0.97187161445617676 -38 131 0.33375382423400879 1.4999902248382568 0.30000001192092896 1.5574735403060913 1.5928325653076172 2.2808113098144531
138250 -19 133 -0.10000000149011612 -0.025744000449776649 0.97224152088165283 -38 131 0.33330994844436646 1.4999902248382568 0.30000001192092896 1.556998610496521 1.5922751426696777 2.2808113098144531
138270 -59 104 -0.10000000149011612 -0.016866752877831459 0.97277146577835083 -37 131 0.33267396688461304 1.4999902248382568 0.30000001192092896 1.5571341514587402 1.5922751426696777 2.2813689708709717
138290 -32 143 -0.10000000149011612 -0.052375711500644684 0.97277146577835083 -37 131 0.33267396688461304 1.4999902248382568 0.30000001192092896 1.5571341514587402 1.5922751426696777 2.2813689708709717
138310 -10 151 -0.10000000149011612 -0.028407178819179535 0.9733014702796936 -37 131 0.33203798532485962 1.4999902248382568 0.30000001192092896 1.5572706460952759 1.5922751426696777 2.2819263935089111
138330 -18 110 -0.10000000149011612 -0.0088772429153323174 0.9733014702796936 -37 131 0.33203798532485962 1.4999902248382568 0.30000001192092896 1.5572706460952759 1.5922751426696777 2.2819263935089111
138350 -60 138 -0.10000000149011612 -0.01597902923822403 0.97383153438568115 -37 131 0.33140188455581665 1.4999902248382568 0.30000001192092896 1.5574054718017578 1.5922751426696777 2.2824838161468506
138370 -24 127 -0.10000000149011612 -0.053263433277606964 0.97383153438568115 -37 131 0.33140188455581665 1.4999902248382568 0.30000001192092896 1.5574054718017578 1.5922751426696777 2.2824838161468506
138390 -21 212 -0.10000000149011612 -0.021297920495271683 0.97473180294036865 -37 131 0.33032160997390747 1.4999902248382568 0.30000001192092896 1.5570656061172485 1.5917176008224487 2.2830414772033691
138410 -65 79 -0.10000000149011612 -0.01863568089902401 0.97473180294036865 -37 131 0.33032160997390747 1.4999902248382568 0.30000001192092896 1.5570656061172485 1.5917176008224487 2.2830414772033691
138430 -18 237 -0.10000000149011612 -0.057681865990161896 0.9752621054649353 -37 131 0.3296852707862854 1.4999902248382568 0.30000001192092896 1.5572004318237305 1.5917176008224487 2.2835988998413086
138450 -8 70 -0.10000000149011612 -0.015973435714840889 0.97579276561737061 -37 131 0.32904845476150513 1.4999902248382568 0.30000001192092896 1.5573347806930542 1.5917176008224487 2.2841565608978271
138470 -21 241 -0.10000000149011612 -0.0070993052795529366 0.97579276561737061 -37 131 0.32904845476150513 1.4999902248382568 0.30000001192092896 1.5573347806930542 1.5917176008224487 2.2841565608978271
138490 -97 46 -0.10000000149011612 -0.01863568089902401 0.976323664188385 -37 131 0.32841140031814575 1.4999902248382568 0.30000001192092896 1.5574696063995361 1.5917176008224487 2.2847142219543457
138510 -21 219 -0.10000000149011612 -0.086079098284244537 0.976323664188385 -37 131 0.32841140031814575 1.4999902248382568 0.30000001192092896 1.5574696063995361 1.5917176008224487 2.2847142219543457
138530 -34 59 -0.10000000149011612 -0.018629146739840508 0.97722405195236206 -37 131 0.32733094692230225 1.4999902248382568 0.30000001192092896 1.5571267604827881 1.5911600589752197 2.2852716445922852
138550 -42 159 -0.10000000149011612 -0.030161475762724876 0.97722405195236206 -37 131 0.32733094692230225 1.4999902248382568 0.30000001192092896 1.5571267604827881 1.5911600589752197 2.2852716445922852
138570 -10 54 -0.10000000149011612 -0.037258308380842209 0.97775489091873169 -37 131 0.32669389247894287 1.4999902248382568 0.30000001192092896 1.5572612285614014 1.5911600589752197 2.2858290672302246
138590 -13 180 -0.10000000149011612 -0.0088710254058241844 0.97775489091873169 -37 131 0.32669389247894287 1.4999902248382568 0.30000001192092896 1.5572612285614014 1.5911600589752197 2.2858290672302246
138610 -20 72 -0.10000000149011612 -0.011532332748174667 0.97828608751297 -37 131 0.32605648040771484 1.4999902248382568 0.30000001192092896 1.5573945045471191 1.5911600589752197 2.2863867282867432
138630 -142 147 -0.10000000149011612 -0.01774204894900322 0.97828608751297 -37 131 0.32605648040771484 1.4999902248382568 0.30000001192092896 1.5573945045471191 1.5911600589752197 2.2863867282867432
138650 -26 92 -0.10000000149011612 -0.12596853077411652 0.9788171648979187 -37 131 0.32541918754577637 1.4999902248382568 0.30000001192092896 1.5575276613235474 1.5911600589752197 2.2869441509246826
138670 -47 143 -0.10000000149011612 -0.023056583479046822 0.97918665409088135 -37 131 0.32497578859329224 1.4999902248382568 0.30000001192092896 1.5570509433746338 1.5906026363372803 2.2869441509246826
138690 -48 108 -0.10000000149011612 -0.041679207235574722 0.97971796989440918 -37 131 0.32433825731277466 1.4999902248382568 0.30000001192092896 1.5571837425231934 1.5906026363372803 2.2875015735626221
138710 -10 119 -0.10000000149011612 -0.042565997689962387 0.97971796989440918 -37 131 0.32433825731277466 1.4999902248382568 0.30000001192092896 1.5571837425231934 1.5906026363372803 2.2875015735626221
138730 -18 128 -0.0987524762749672 -0.0088679185137152672 0.98024952411651611 -25 142 0.32370036840438843 1.4999902248382568 0.30000001192092896 1.5573168992996216 1.5906026363372803 2.2880592346191406
138750 -69 137 -0.0987524762749672 -0.015962254256010056 0.98024952411651611 -25 142 0.32370036840438843 1.4999902248382568 0.30000001192092896 1.5573168992996216 1.5906026363372803 2.2880592346191406
138770 -23 189 -0.0960949957370758 -0.061188608407974243 0.98078101873397827 -24 138 0.32306259870529175 1.4999902248382568 0.30000001192092896 1.5574486255645752 1.5906026363372803 2.28861665725708
138790 -16 78 -0.094248145818710327 -0.020389063283801079 0.98115038871765137 -24 136 0.32261937856674194 1.4999902248382568 0.30000001192092896 1.5569719076156616 1.5900452136993408 2.28861665725708
138810 -49 247 -0.091588884592056274 -0.014183694496750832 0.98168224096298218 -23 132 0.32198113203048706 1.4999902248382568 0.30000001192092896 1.5571037530899048 1.5900452136993408 2.2891743183135986
138830 -29 68 -0.088929019868373871 -0.043437547981739044 0.98221421241760254 -22 128 0.32134276628494263 1.4999902248382568 0.30000001192092896 1.5572351217269897 1.5900452136993408 2.2897319793701172
138850 0 197 -0.088929019868373871 -0.025707939639687538 0.98221421241760254 -22 128 0.32134276628494263 1.4999902248382568 0.30000001192092896 1.5572351217269897 1.5900452136993408 2.2897319793701172
138870 -8 84 -0.086269468069076538 0 0.98274612426757813 -22 124 0.32070451974868774 1.4999902248382568 0.30000001192092896 1.5573674440383911 1.5900452136993408 2.2902894020080566
138890 -12 147 -0.086269468069076538 -0.007091849111020565 0.98274612426757813 -22 124 0.32070451974868774 1.4999902248382568 0.30000001192092896 1.5573674440383911 1.5900452136993408 2.2902894020080566
138910 -25 119 -0.083609603345394135 -0.010637768544256687 0.98327809572219849 -21 120 0.32006615400314331 1.4999902248382568 0.30000001192092896 1.5574980974197388 1.5900452136993408 2.2908468246459961
138930 -119 120 -0.083609603345394135 -0.022162018343806267 0.98327809572219849 -21 120 0.32006615400314331 1.4999902248382568 0.30000001192092896 1.5574980974197388 1.5900452136993408 2.2908468246459961
138950 -21 128 -0.0809488520026207 -0.10549125075340271 0.98381024599075317 -20 117 0.31942754983901978 1.4999902248382568 0.30000001192092896 1.5576299428939819 1.5900452136993408 2.2914042472839355
138970 -10 143 -0.079101696610450745 -0.018609568476676941 0.984179675579071 -20 114 0.3189842700958252 1.4999902248382568 0.30000001192092896 1.557151198387146 1.5894875526428223 2.2914042472839355
138990 -17 179 -0.076439455151557922 -0.0088617010042071342 0.98471212387084961 -19 110 0.318345308303833 1.4999902248382568 0.30000001192092896 1.5572822093963623 1.5894875526428223 2.2919619083404541
139010 -41 91 -0.076439455151557922 -0.015064891427755356 0.98471212387084961 -19 110 0.318345308303833 1.4999902248382568 0.30000001192092896 1.5572822093963623 1.5894875526428223 2.2919619083404541
139030 -43 109 -0.07377750426530838 -0.036332961171865463 0.9852445125579834 -18 106 0.31770646572113037 1.4999902248382568 0.30000001192092896 1.5574120283126831 1.5894875526428223 2.2925193309783936
139050 -11 128 -0.07377750426530838 -0.038105297833681107 0.9852445125579834 -18 106 0.31770646572113037 1.4999902248382568 0.30000001192092896 1.5574120283126831 1.5894875526428223 2.2925193309783936
139070 0 90 -0.0711146667599678 -0.0097478711977601051 0.98577708005905151 -18 102 0.31706738471984863 1.4999902248382568 0.30000001192092896 1.5575429201126099 1.5894875526428223 2.293076753616333
139090 -12 123 -0.0711146667599678 0 0.98577708005905151 -18 102 0.31706738471984863 1.4999902248382568 0.30000001192092896 1.5575429201126099 1.5894875526428223 2.293076753616333
139110 -10 62 -0.068450339138507843 -0.010634039528667927 0.98630994558334351 -17 99 0.31642794609069824 1.4999902248382568 0.30000001192092896 1.5576726198196411 1.5894875526428223 2.2936344146728516
139130 -12 119 -0.068450339138507843 -0.00886170007288456 0.98630994558334351 -17 99 0.31642794609069824 1.4999902248382568 0.30000001192092896 1.5576726198196411 1.5894875526428223 2.2936344146728516
139150 -40 32 -0.065785415470600128 -0.010634037666022778 0.986842930316925 -16 95 0.3157883882522583 1.4999902248382568 0.30000001192092896 1.5578020811080933 1.5894875526428223 2.29419207572937
139170 -38 202 -0.065785415470600128 -0.035446792840957642 0.986842930316925 -16 95 0.3157883882522583 1.4999902248382568 0.30000001192092896 1.5578020811080933 1.5894875526428223 2.29419207572937
139190 -6 88 -0.06127423420548439 -0.033662643283605576 0.98774516582489014 -15 88 0.31470572948455811 1.4999902248382568 0.30000001192092896 1.5574525594711304 1.5889298915863037 2.2947494983673096
139210 -8 69 -0.06127423420548439 -0.0053151543252170086 0.98774516582489014 -15 88 0.31470572948455811 1.4999902248382568 0.30000001192092896 1.5574525594711304 1.5889298915863037 2.2947494983673096
139230 -5 92 -0.06127423420548439 -0.0070868730545043945 0.98774516582489014 -15 88 0.31470572948455811 1.4999902248382568 0.30000001192092896 1.5574525594711304 1.5889298915863037 2.2947494983673096
139250 -5 40 -0.0586090050637722 -0.0044292956590652466 0.98827821016311646 -14 84 0.31406605243682861 1.4999902248382568 0.30000001192092896 1.5575816631317139 1.5889298915863037 2.295306921005249
139270 -13 169 -0.0586090050637722 -0.0044292956590652466 0.98827821016311646 -14 84 0.31406605243682861 1.4999902248382568 0.30000001192092896 1.5575816631317139 1.5889298915863037 2.295306921005249
139290 -24 101 -0.055942289531230927 -0.011516166850924492 0.98881155252456665 -14 81 0.31342601776123047 1.4999902248382568 0.30000001192092896 1.5577102899551392 1.5889298915863037 2.2958645820617676
139310 -45 41 -0.055942289531230927 -0.021260615438222885 0.98881155252456665 -14 81 0.31342601776123047 1.4999902248382568 0.30000001192092896 1.5577102899551392 1.5889298915863037 2.2958645820617676
139330 -10 200 -0.055942289531230927 -0.039863653481006622 0.98881155252456665 -14 81 0.31342601776123047 1.4999902248382568 0.30000001192092896 1.5577102899551392 1.5889298915863037 2.2958645820617676
139350 -3 115 -0.053275875747203827 -0.0088585922494530678 0.98934483528137207 -13 77 0.31278610229492188 1.4999902248382568 0.30000001192092896 1.5578396320343018 1.5889298915863037 2.296422004699707
139370 1 58 -0.053275875747203827 -0.0026575778611004353 0.98934483528137207 -13 77 0.31278610229492188 1.4999902248382568 0.30000001192092896 1.5578396320343018 1.5889298915863037 2.296422004699707
139390 -4 93 -0.053275875747203827 0.00088585930643603206 0.98934483528137207 -13 77 0.31278610229492188 1.4999902248382568 0.30000001192092896 1.5578396320343018 1.5889298915863037 2.296422004699707
139410 -5 80 -0.0506085641682148 -0.003543435363098979 0.98987829685211182 -12 73 0.31214594841003418 1.4999902248382568 0.30000001192092896 1.5579673051834106 1.5889298915863037 2.2969794273376465
139430 -9 42 -0.0506085641682148 -0.0044292942620813847 0.98987829685211182 -12 73 0.31214594841003418 1.4999902248382568 0.30000001192092896 1.5579673051834106 1.5889298915863037 2.2969794273376465
139450 -10 152 -0.0506085641682148 -0.00797272939234972 0.98987829685211182 -12 73 0.31214594841003418 1.4999902248382568 0.30000001192092896 1.5579673051834106 1.5889298915863037 2.2969794273376465
139470 -12 116 -0.047939766198396683 -0.0088585913181304932 0.99041205644607544 -12 69 0.31150543689727783 1.4999902248382568 0.30000001192092896 1.5580958127975464 1.5889298915863037 2.297537088394165
139490 -38 35 -0.047939766198396683 -0.010630308650434017 0.99041205644607544 -12 69 0.31150543689727783 1.4999902248382568 0.30000001192092896 1.5580958127975464 1.5889298915863037 2.297537088394165
139510 -48 171 -0.047939766198396683 -0.033662643283605576 0.99041205644607544 -12 69 0.31150543689727783 1.4999902248382568 0.30000001192092896 1.5580958127975464 1.5889298915863037 2.297537088394165
139530 -2 102 -0.043425898998975754 -0.042506318539381027 0.99131482839584351 -11 63 0.31042212247848511 1.4999902248382568 0.30000001192092896 1.5577436685562134 1.5883724689483643 2.2980945110321045
139550 -1 23 -0.043425898998975754 -0.0017710966058075428 0.99131482839584351 -11 63 0.31042212247848511 1.4999902248382568 0.30000001192092896 1.5577436685562134 1.5883724689483643 2.2980945110321045
139570 2 75 -0.043425898998975754 -0.0008855483029037714 0.99131482839584351 -11 63 0.31042212247848511 1.4999902248382568 0.30000001192092896 1.5577436685562134 1.5883724689483643 2.2980945110321045
139590 -6 55 -0.043425898998975754 0.0017710966058075428 0.99131482839584351 -11 63 0.31042212247848511 1.4999902248382568 0.30000001192092896 1.5577436685562134 1.5883724689483643 2.2980945110321045
139610 -8 69 -0.04075709730386734 -0.0053132898174226284 0.99184858798980713 -10 59 0.30978161096572876 1.4999902248382568 0.30000001192092896 1.5578711032867432 1.5883724689483643 2.2986519336700439
139630 -3 35 -0.04075709730386734 -0.0070843864232301712 0.99184858798980713 -10 59 0.30978161096572876 1.4999902248382568 0.30000001192092896 1.5578711032867432 1.5883724689483643 2.2986519336700439
139650 -10 137 -0.04075709730386734 -0.0026566449087113142 0.99184858798980713 -10 59 0.30978161096572876 1.4999902248382568 0.30000001192092896 1.5578711032867432 1.5883724689483643 2.2986519336700439
139670 -16 70 -0.038086213171482086 -0.0088554816320538521 0.99238276481628418 -9 55 0.30914062261581421 1.4999902248382568 0.30000001192092896 1.5579980611801147 1.5883724689483643 2.2992095947265625
139690 -40 27 -0.038086213171482086 -0.014168770052492619 0.99238276481628418 -9 55 0.30914062261581421 1.4999902248382568 0.30000001192092896 1.5579980611801147 1.5883724689483643 2.2992095947265625
139710 -32 24 -0.038086213171482086 -0.035421926528215408 0.99238276481628418 -9 55 0.30914062261581421 1.4999902248382568 0.30000001192092896 1.5579980611801147 1.5883724689483643 2.2992095947265625
139730 4 90 -0.038086213171482086 -0.028337540104985237 0.99238276481628418 -9 55 0.30914062261581421 1.4999902248382568 0.30000001192092896 1.5579980611801147 1.5883724689483643 2.2992095947265625
139750 5 36 -0.038086213171482086 0.0035421925131231546 0.99238276481628418 -9 55 0.30914062261581421 1.4999902248382568 0.30000001192092896 1.5579980611801147 1.5883724689483643 2.2992095947265625
139770 -2 68 -0.035415325313806534 0.004427742213010788 0.99291694164276123 -9 51 0.30849963426589966 1.4999902248382568 0.30000001192092896 1.5581258535385132 1.5883724689483643 2.299767017364502
139790 -1 21 -0.035415325313806534 -0.0017710968386381865 0.99291694164276123 -9 51 0.30849963426589966 1.4999902248382568 0.30000001192092896 1.5581258535385132 1.5883724689483643 2.299767017364502
139810 -2 73 -0.035415325313806534 -0.00088554841931909323 0.99291694164276123 -9 51 0.30849963426589966 1.4999902248382568 0.30000001192092896 1.5581258535385132 1.5883724689483643 2.299767017364502
139830 -5 30 -0.035415325313806534 -0.0017710968386381865 0.99291694164276123 -9 51 0.30849963426589966 1.4999902248382568 0.30000001192092896 1.5581258535385132 1.5883724689483643 2.299767017364502
139850 -3 85 -0.032743547111749649 -0.0044277412816882133 0.99345129728317261 -8 47 0.307858407497406 1.4999902248382568 0.30000001192092896 1.5582523345947266 1.5883724689483643 2.3003246784210205
139870 -2 8 -0.032743547111749649 -0.0026566449087113142 0.99345129728317261 -8 47 0.307858407497406 1.4999902248382568 0.30000001192092896 1.5582523345947266 1.5883724689483643 2.3003246784210205
139890 -5 22 -0.032743547111749649 -0.0017710966058075428 0.99345129728317261 -8 47 0.307858407497406 1.4999902248382568 0.30000001192092896 1.5582523345947266 1.5883724689483643 2.3003246784210205
139910 -9 75 -0.032743547111749649 -0.0044277412816882133 0.99345129728317261 -8 47 0.307858407497406 1.4999902248382568 0.30000001192092896 1.5582523345947266 1.5883724689483643 2.3003246784210205
139930 -16 26 -0.032743547111749649 -0.007969934493303299 0.99345129728317261 -8 47 0.307858407497406 1.4999902248382568 0.30000001192092896 1.5582523345947266 1.5883724689483643 2.3003246784210205
139950 -23 76 -0.030071765184402466 -0.014168772846460342 0.993985652923584 -7 43 0.30721718072891235 1.4999902248382568 0.30000001192092896 1.5583789348602295 1.5883724689483643 2.30088210105896
139970 -77 14 -0.030071765184402466 -0.020367609336972237 0.993985652923584 -7 43 0.30721718072891235 1.4999902248382568 0.30000001192092896 1.5583789348602295 1.5883724689483643 2.30088210105896
