V20.3.3.0 Trace: mesure_all
C:\Users\HP\Documents\CoursMines\mecatro\TI_MECATRO_Tricodrisse\minimal_working_example\M241_ILE_2_moteurs_new.project
Timestamp(ms) actualVelocity_1 actualVelocity_2 v_target_mobile asserv.v_mobile asserv.alpha targetVelocity_1 targetVelocity_2 x init_x target_x h_triangle 
131424 -3 3 0.0081908786669373512 -0.0033451155759394169 0.99918091297149658 -3 11 0.50040954351425171 1 0.5 1.4957334995269775
131444 -6 9 0.0081908786669373512 -0.0016725577879697084 0.99918091297149658 -3 11 0.50040954351425171 1 0.5 1.4957334995269775
131464 -5 5 0.0081908786669373512 -0.0033451155759394169 0.99918091297149658 -3 11 0.50040954351425171 1 0.5 1.4957334995269775
131484 -5 17 0.0081908786669373512 -0.0027875965461134911 0.99918091297149658 -3 11 0.50040954351425171 1 0.5 1.4957334995269775
131504 -11 8 0.0036156214773654938 -0.0027875965461134911 0.99963843822479248 2 -5 0.49981921911239624 1 0.5 1.4959309101104736
131524 -33 5 0.0036156214773654938 -0.0061327121220529079 0.99963843822479248 2 -5 0.49981921911239624 1 0.5 1.4959309101104736
131544 -35 17 0.0036156214773654938 -0.018398135900497437 0.99963843822479248 2 -5 0.49981921911239624 1 0.5 1.4959309101104736
131564 -9 35 0.0036156214773654938 -0.019513174891471863 0.99963843822479248 2 -5 0.49981921911239624 1 0.5 1.4959309101104736
131584 -2 28 0.0036156214773654938 -0.005017673596739769 0.99963843822479248 2 -5 0.49981921911239624 1 0.5 1.4959309101104736
131604 5 3 0.0036156214773654938 -0.0011150386417284608 0.99963843822479248 2 -5 0.49981921911239624 1 0.5 1.4959309101104736
131624 0 3 0.0036156214773654938 0.0027875965461134911 0.99963843822479248 2 -5 0.49981921911239624 1 0.5 1.4959309101104736
131644 3 -4 0.0036156214773654938 0 0.99963843822479248 2 -5 0.49981921911239624 1 0.5 1.4959309101104736
